http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2803&p=2011-07-25,"Public Safety Canada","BERLITZ CANADA INC.",7166286,2011-04-01,"0448 Contracting for Language Training","2011-04-01 to 2011-07-21",,14625.00,"Language Training. This contract was competitively sourced."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2831&p=2011-07-25,"Public Safety Canada","COMMISSIONAIRES OTTAWA",7166255,2011-04-01,"0460 Protection Services (including Corps of Commissionaires, security guards, alarm systems, etc.)","2011-04-01 to 2012-03-31",,73503.01,"Commissionaire services. This contract was awarded using a Public Works and Government Services Canada procurement tool."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2832&p=2011-07-25,"Public Safety Canada","COMMISSIONAIRES OTTAWA",7166265,2011-04-01,"0460 Protection Services (including Corps of Commissionaires, security guards, alarm systems, etc.)","2011-04-01 to 2012-03-31",,346797.32,"Commissionaire services. This contract was awarded using a Public Works and Government Services Canada procurement tool."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2842&p=2011-07-25,"Public Safety Canada","EARTHLORE COMMUNICATIONS",7166321,2011-04-04,"0351 Communications Services including design of graphics, art work, media relations","2011-04-04 to 2011-11-30",,14554.40,"Graphic Design services. This contract was competitively sourced."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2833&p=2011-07-25,"Public Safety Canada","QMR STAFFING SOLUTIONS INC",7166344,2011-04-06,"0813 Temporary Help Services","2011-04-06 to 2012-02-24",,135001.55,"Temporary help services. This contract was awarded using a Public Works and Government Services Canada procurement tool."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2804&p=2011-07-25,"Public Safety Canada","GLOBAL CADD SYSTEMS",7166459,2011-04-07,"1228 Software",,2011-04-21,21510.96,"Software products, including the documentation, maintenance, support and related services. This contract was awarded using a Public Works and Government Services Canada procurement tool."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2805&p=2011-07-25,"Public Safety Canada","GLOBAL UPHOLSTERY INC.",7166564,2011-04-14,"1231 Office Furniture and Furnishings, Including Parts",,2011-05-27,18741.73,"File Cabinets. This contract was awarded using a Public Works and Government Services Canada procurement tool."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2834&p=2011-07-25,"Public Safety Canada","MACKINNON-CHARLTON LIMITED",7166485,2011-04-14,"0859 Other Business Services","2011-04-14 to 2011-07-15",,10445.44,"Human Resources Support Services. This contract was sole-sourced."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2798&p=2011-07-25,"Public Safety Canada","PRESIDIA SECURITY CONSULTING INC.",7166491,2011-04-15,"0492 Research contracts excluding scientific &amp; engineering - Canadian Professionals","2011-04-15 to 2011-12-30",,84863.00,"A Study of the Vulnerability of Marine Port Operations to Organized Crime. This contract was competitively sourced."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2843&p=2011-07-25,"Public Safety Canada","SHI CANADA",7166824,2011-04-21,"1227 Computer Equipment (personal and micro computers and their peripherals, user programmable word processors) (1K to 10K per item)",,2012-03-31,20094.04,"Computer equipment. This contract was competitively sourced."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2852&p=2011-07-25,"Public Safety Canada","COMMISSIONAIRES GREAT LAKES",7165833B,2011-04-26,"0460 Protection Services (including Corps of Commissionaires, security guards, alarm systems, etc.)","2011-04-01 to 2012-03-31",,50541.10,"Commissionaire services. This contract was awarded using a Public Works and Government Services Canada procurement tool. This contract contains one amendment. The original contract was awarded on March 25, 2011 for $48,430.82 and was reported on proactive disclosure."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2854&p=2011-07-25,"Public Safety Canada","OTTAWA CONVENTION CENTRE CORPORATION",7167412,2011-04-26,"0511 Space Rental - Exhibitions and Displays","2011-05-16 to 2011-05-17",,10813.25,"Meeting Facilities. This contract was sole-sourced."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2806&p=2011-07-25,"Public Safety Canada","MIKOR METAL PRODUCTS INC.",7166861,2011-04-28,"1231 Office Furniture and Furnishings, Including Parts",,2011-05-30,29753.18,"File Cabinets. This contract was awarded using a Public Works and Government Services Canada procurement tool."
http://www.publicsafety.gc.ca/abt/cts/condtls-eng.aspx?y=2011&q=1&id=2802&p=2011-07-25,"Public Safety Canada","EXCEL HUMAN RESOURCES",7165007A,2011-04-29,"0813 Temporary Help Services","2011-03-01 to 2011-11-30",,22656.22,"Temporary help services. This contract was awarded using a Public Works and Government Services Canada procurement tool. This contract contains one amendment. The original contract was awarded on March 1, 2011 for $5,127.47"
