http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3792,"Canadian Nuclear Safety Commission","ARI FINANCIAL SERVICES INC",87055101488,2011-04-01,"0859 - Other Business Services not Elsewhere Specified","2011-04-01 to 2012-03-31",,99016.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3793,"Canadian Nuclear Safety Commission","ERGOPRIME INC",87055101539,2011-04-01,"0499 - Other Professional Services not Elsewhere Specified","2011-04-01 to 2012-03-31",,17515.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3794,"Canadian Nuclear Safety Commission","FULL DUPLEX LTD",87055101545,2011-04-01,"0351 - Communications Professional Services not Elsewhere Specified","2011-04-05 to 2012-03-31",,24973.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3795,"Canadian Nuclear Safety Commission","IHS ENERGY CANADA LTD. C3171",87055101507,2011-04-01,"0859 - Other Business Services not Elsewhere Specified","2011-04-01 to 2012-03-31",,24877.65,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3796,"Canadian Nuclear Safety Commission","D.J. FILMS MULTIMEDIA INC",87055101471,2011-04-03,"0499 - Other Professional Services not Elsewhere Specified","2011-04-04 to 2011-06-30",,18758.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3797,"Canadian Nuclear Safety Commission","ROZON CREATIVE PHOTOGRAPHY",87055101331,2011-04-03,"0351 - Communications Professional Services not Elsewhere Specified","2011-04-01 to 2012-03-31",,11300.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3798,"Canadian Nuclear Safety Commission",BRYMARK,87055101548,2011-04-04,"1179 - Miscellaneous Manufactured Articles",,2012-03-31,24860.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3799,"Canadian Nuclear Safety Commission","GRAND AND TOY",87055101509,2011-04-04,"1142 - Paper and Paperboard",,2012-03-31,62150.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3800,"Canadian Nuclear Safety Commission","PROMOMEDIA GROUP INC",87055101549,2011-04-04,"1179 - Miscellaneous Manufactured Articles",,2012-03-31,24860.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3801,"Canadian Nuclear Safety Commission","PUROLATOR COURIER LIMITED",87055101510,2011-04-04,"0213 - Courier Services","2011-04-01 to 2012-03-31",,48590.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3802,"Canadian Nuclear Safety Commission","GAMBLE TECHNOLOGIES LTD",87055101502,2011-04-05,"1243 - Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts",,2011-04-15,13797.30,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3803,"Canadian Nuclear Safety Commission","MODIS CANADA INC",87055101420,2011-04-05,"0472 - Information Technology Consultants","2011-04-18 to 2011-11-22",,112096.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3804,"Canadian Nuclear Safety Commission",SASKTEL,87055101522,2011-04-05,"0220 - Telephone and Other Voice Services","2011-04-01 to 2012-03-31",,12600.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3805,"Canadian Nuclear Safety Commission","MODIS CANADA INC",87055100766A,2011-04-05,"0472 - Information Technology Consultants","2010-12-15 to 2012-03-31",,303405.00,"This contract includes one or more amendments."
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3806,"Canadian Nuclear Safety Commission","ADVANCED BUSINESS INTERIORS",87055110003,2011-04-06,"1231 - Office Furniture and Furnishings, Including Parts",,2011-04-30,10780.20,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3807,"Canadian Nuclear Safety Commission","DUOSON MULTIMEDIA",87055101576,2011-04-06,"0522 - Rental of Image/Video Communications Equipment","2011-04-13 to 2011-04-14",,14602.88,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3808,"Canadian Nuclear Safety Commission","SPIRIT STAFFING",87055101480,2011-04-07,"0813 - Temporary Help Services","2011-04-08 to 2011-06-03",,13899.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3809,"Canadian Nuclear Safety Commission","CORADIX TECHONOLOGY CONSULTING",87055101422,2011-04-11,"0472 - Information Technology Consultants","2011-04-11 to 2012-03-31",,186873.75,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3810,"Canadian Nuclear Safety Commission","MARKETWIRE LP",87055101567,2011-04-11,"0351 - Communications Professional Services not Elsewhere Specified","2011-04-01 to 2014-03-31",,23730.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3811,"Canadian Nuclear Safety Commission","IBM CANADA LTD",87055040384D,2011-04-11,"1228 - Software",,2010-12-31,450840.60,"This contract includes one or more amendments."
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3812,"Canadian Nuclear Safety Commission","XEROX CANADA LTD.",87055110027,2011-04-12,"0533 - Rental of Machinery, Office Furniture and Fixtures and Other Equipment","2011-04-01 to 2012-03-31",,47050.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3813,"Canadian Nuclear Safety Commission","ALLIANCE PERSONNEL INC",87055110017,2011-04-13,"0813 - Temporary Help Services","2011-04-13 to 2011-06-30",,20695.95,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3814,"Canadian Nuclear Safety Commission","EK GILLIN AND ASSOCIATES INC",87055101540,2011-04-13,"0446 - Training Consultants","2011-04-19 to 2012-03-20",,16950.00,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3815,"Canadian Nuclear Safety Commission","ISI GLOBAL WEBCASTING",87055110011,2011-04-13,"0227 - Other Communications Services","2011-04-13 to 2011-04-14",,16764.42,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3816,"Canadian Nuclear Safety Commission","SPACECONNECTION INC",87055110012,2011-04-13,"0227 - Other Communications Services","2011-04-13 to 2011-04-14",,14706.95,
http://www.nuclearsafety.gc.ca/eng/proactive_disclosure/contracts/contract_details.cfm?contract=3817,"Canadian Nuclear Safety Commission","HIGH ROAD COMMUNICATIONS",87055101468,2011-04-14,"0472 - Information Technology Consultants","2011-04-11 to 2011-10-28",,14690.00,
