http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8022177&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","TDV Global Inc.",8022177,2008-10-29,"491 MANAGEMENT CONSULTING","2008-10-29 to 2012-03-31",,112779.50,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments. This contract is a call-up against a Public Works and Government Services Canada procurement tool."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2406280261&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Media Q Inc.",2406280261,2009-01-01,"351 COMMUNICATIONS PROFESSIONAL SERVICES","2009-01-01 to 2010-12-31",,102118.10,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments. Awarded through Public Works and Government Services Canada."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8019184T&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Xerox Canada Ltd.",8019184T,2009-04-01,"533 RENTAL OF MACHINERY OFFICE FURNITURE AND FIXTURES",,2009-04-01,43389.69,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments. This contract is a call-up against a Public Works and Government Services Canada procurement tool."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8019185T&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Xerox Canada Ltd.",8019185T,2009-04-01,"533 RENTAL OF MACHINERY OFFICE FURNITURE AND FIXTURES",,2009-04-01,30480.83,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments. This contract is a call-up against a Public Works and Government Services Canada procurement tool."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6013501&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Confluence Consulting Inc.",6013501,2009-05-01,"491 MANAGEMENT CONSULTING","2009-05-01 to 2013-06-30",,2901727.50,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6013544&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","&Eacute;cole de Langues de l&#39;Estrie",6013544,2009-05-21,"447 TUITION FEES AND COSTS OF ATTENDING COURSES","2009-05-21 to 2012-06-30",,1467917.25,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2406260100&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Sun Life Assurance Company of Canada",2406260100,2009-09-24,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2009-09-24 to 2016-10-11",,183874271.70,"This contract was competitively sourced. Awarded through Public Works and Government Services Canada. This contract was omitted from the 2009-10 Q2 Proactive Disclosure report and is being reported in this quarter."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=24062-070410&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Brookfield Global Relocation Services",24062-070410,2009-12-01,"207 RELOCATION IN CANADA INCLUDING CRS","2009-12-01 to 2014-11-30",,148371300.00,"This contract was competitively sourced. Awarded through Public Works and Government Services Canada. This contract was omitted from the 2009-10 Q3 Proactive Disclosure report and is being reported in this quarter."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004504&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","The 500 Staffing Service Inc.",7004504,2010-02-12,"813 TEMPORARY HELP SERVICES","2010-02-12 to 2011-03-31",,104996.25,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments. This contract is a call-up against a Public Works and Government Services Canada procurement tool."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=4000108&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat",Calian,4000108,2010-02-20,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2010-02-20 to 2012-03-31",,191708.08,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=4000157&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Robert Half CDA Inc.",4000157,2010-05-19,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2010-05-19 to 2011-08-31",,181384.56,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=4000200&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","IT Services Canada Inc.",4000200,2010-08-30,"813 TEMPORARY HELP SERVICES","2010-08-30 to 2011-09-30",,264420.00,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments."
http://www.tbs-sct.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2406210092&q=1&yr=2011&d=,"Treasury Board of Canada Secretariat","Research in Motion Limited",2406210092,2010-09-01,"472 INFORMATION TECHNOLOGY CONSULTANTS","2010-09-01 to 2012-08-31",,155979.44,"This contract was competitively sourced. This contract is a multi-year contract. This contract includes one or more amendments. Awarded through Public Works and Government Services Canada."
